code_commune,commune,population,part_jeunes,part_seniors,indice_jeunesse,annee
62132,Billy-Berclau,4624.0,36.548442906574394,22.296712802768166,1.6391852570320078,2017
62133,Billy-Montigny,8150.0,41.987730061349694,19.852760736196316,2.11495673671199,2017
62134,Bimont,114.0,34.2342342342343,26.12612612612619,1.310344827586206,2017
62135,Blairville,314.0,33.54822956322803,26.74285361658606,1.25447456147392,2017
62137,Blangerval-Blangermont,106.0,38.61386138613858,18.81188118811882,2.0526315789473655,2017
62138,Blangy-sur-Ternoise,719.999999999999,30.44692737430174,31.84357541899445,0.9561403508771937,2017
62139,Blendecques,5002.0,35.957481327941665,24.113024253971428,1.4912057877609215,2017
62140,Bléquin,518.999999999999,43.97883539425093,16.45146263316902,2.673247745497225,2017
62141,Blessy,870.0,35.08571428571426,20.228571428571474,1.734463276836153,2017
62142,Blingel,165.999999999999,40.251572327044094,27.672955974842818,1.4545454545454544,2017
62143,Boffles,50.0,38.0,32.0,1.1875,2017
62144,Boiry-Becquerelle,447.0,35.86956521739131,23.260869565217416,1.542056074766354,2017
62145,Boiry-Notre-Dame,453.999999999998,32.29398663697104,28.953229398663687,1.1153846153846156,2017
62146,Boiry-Saint-Martin,277.0,36.19188713405549,27.15073113156048,1.3329986201360673,2017
62147,Boiry-Sainte-Rictrude,405.999999999999,33.62117835220796,28.697753148467807,1.1715613476173141,2017
62148,Bois-Bernard,827.0,32.406287787182585,25.997581620314392,1.2465116279069768,2017
62149,Boisdinghem,249.0,40.16064257028113,17.269076305220885,2.3255813953488373,2017
62150,Boisjean,505.0,34.199999999999996,23.8,1.4369747899159662,2017
62151,Boisleux-au-Mont,517.0,38.28125,21.875,1.75,2017
62152,Boisleux-Saint-Marc,251.0,38.58267716535435,16.141732283464584,2.3902439024390225,2017
62153,Bomy,631.0,34.23137876386688,24.722662440570524,1.3846153846153846,2017
62154,Bonnières,674.0,35.164280338586344,29.105339228193642,1.208172839453579,2017
62155,Bonningues-lès-Ardres,656.0,35.211267605633836,23.630672926447556,1.4900662251655656,2017
62156,Bonningues-lès-Calais,565.0,32.86057105477168,25.31635657493126,1.2979976387009355,2017
62157,Boubers-lès-Hesmond,88.0000000000002,28.57142857142857,33.33333333333333,0.8571428571428571,2017
62158,Boubers-sur-Canche,588.999999999998,34.58262350936968,28.6201022146507,1.2083333333333364,2017
62160,Boulogne-sur-Mer,40874.0,40.179647655761414,23.7239976541379,1.6936288833578326,2017
62161,Bouquehault,765.0,40.58524173027987,16.15776081424938,2.5118110236220432,2017
62162,Bourecq,639.000000000001,39.92584583990134,20.83446204854849,1.9163367763883745,2017
62163,Bouret-sur-Canche,256.0,27.82258064516129,35.88709677419359,0.7752808988764035,2017
62164,Bourlon,1156.0,33.996539792387544,23.78892733564014,1.4290909090909092,2017
62165,Bournonville,240.0,35.02109704641346,23.20675105485229,1.5090909090909093,2017
62166,Bours,617.000000000001,37.32185875623608,22.610645931708795,1.6506321344803565,2017
62167,Boursin,255.0,38.43137254901961,18.43137254901961,2.0851063829787235,2017
62168,Bourthes,853.0,38.92857142857139,21.54761904761904,1.8066298342541425,2017
62169,Bouvelinghem,219.0,33.613445378151226,23.529411764705895,1.4285714285714266,2017
62170,Bouvigny-Boyeffles,2403.0,31.68745187005173,27.65597875689108,1.1457722089172535,2017
62171,Boyaval,133.0,43.18181818181827,20.45454545454549,2.111111111111112,2017
62172,Boyelles,358.0,40.616246498599466,16.246498599439793,2.499999999999999,2017
62173,Brebières,5023.0,35.25096554104181,22.681454643294007,1.5541756953169712,2017
62174,Brêmes,1290.0,31.3953488372093,28.527131782945737,1.1005434782608696,2017
62175,Brévillers,158.0,32.075471698113226,27.67295597484278,1.1590909090909094,2017
